"Time","__name__","cluster","container","endpoint","instance","job","name","namespace","pod","prometheus","service","status","switch","Value"
2025-03-31 11:35:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-leaf-bmc-001,0
2025-03-31 11:36:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-leaf-bmc-001,0
2025-03-31 11:36:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-leaf-bmc-001,0
2025-03-31 11:37:00,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-leaf-bmc-001,0
2025-03-31 11:37:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-leaf-bmc-001,0
2025-03-31 11:22:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:22:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:23:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:23:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:24:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:24:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:25:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:25:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:26:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:26:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:27:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:27:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:28:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:28:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:29:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:29:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:30:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:30:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:31:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:31:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:32:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:32:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:33:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:33:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:34:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:34:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:35:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:35:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:36:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:36:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:37:00,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:37:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:22:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-002,0
2025-03-31 11:22:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-002,0
2025-03-31 11:23:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-002,0
2025-03-31 11:23:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-002,0
2025-03-31 11:24:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-002,0
2025-03-31 11:24:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-002,0
2025-03-31 11:25:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-002,0
2025-03-31 11:25:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-002,0
2025-03-31 11:26:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-002,0
2025-03-31 11:26:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-002,0
2025-03-31 11:27:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-002,0
2025-03-31 11:27:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-002,0
2025-03-31 11:28:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-002,0
2025-03-31 11:28:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-002,0
2025-03-31 11:29:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-002,0
2025-03-31 11:29:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-002,0
2025-03-31 11:30:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-002,0
2025-03-31 11:30:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-002,0
2025-03-31 11:31:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-002,0
2025-03-31 11:31:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-002,0
2025-03-31 11:32:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-002,0
2025-03-31 11:32:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-002,0
2025-03-31 11:33:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-002,0
2025-03-31 11:33:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-002,0
2025-03-31 11:34:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-002,0
2025-03-31 11:34:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-002,0
2025-03-31 11:35:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-002,0
2025-03-31 11:35:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-002,0
2025-03-31 11:36:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-002,0
2025-03-31 11:36:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-002,0
2025-03-31 11:37:00,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-002,0
2025-03-31 11:37:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Does internal DNS resolve ncn-m001-nmn,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-002,0
2025-03-31 11:22:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Interface error check,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:22:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Interface error check,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:23:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Interface error check,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:23:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Interface error check,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:24:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Interface error check,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:24:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Interface error check,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:25:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Interface error check,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:25:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Interface error check,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:26:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Interface error check,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:26:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Interface error check,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:27:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Interface error check,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:27:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Interface error check,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:28:15,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Interface error check,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
2025-03-31 11:28:45,canu_test,cluster-name,grok,http,10.34.0.32:9144,cray-sysmgmt-health-canu-test,Interface error check,sysmgmt-health,cray-sysmgmt-health-canu-test-84c578dfdc-wv4vq,sysmgmt-health/vms,cray-sysmgmt-health-canu-test,FAIL,sw-spine-001,0
